concept_text_id,concept_key,language_code,text,text_type,is_primary,source_file,source_sheet,source_row,status,notes
ct_00847,the_dog_is_eating_meat,en,The dog is eating meat,phrase,True,simple-eng-med.xlsx,Sheet1,764,auto_extracted_needs_review,English source text.
ct_00848,the_dog_is_eating_meat,med,Mbù tshwèt mfèt mbàb,phrase,False,simple-eng-med.xlsx,Sheet1,764,needs_native_review,Médumba translation candidate from source file.
ct_00849,the_dog_ate_meat,en,The dog ate meat,phrase,True,simple-eng-med.xlsx,Sheet1,765,auto_extracted_needs_review,English source text.
ct_00850,the_dog_ate_meat,med,Mbù fèt mbàb,phrase,False,simple-eng-med.xlsx,Sheet1,765,needs_native_review,Médumba translation candidate from source file.
ct_00851,the_dog_ate_meat_yesterday,en,The dog ate meat yesterday,phrase,True,simple-eng-med.xlsx,Sheet1,766,auto_extracted_needs_review,English source text.
ct_00852,the_dog_ate_meat_yesterday,med,Mbù fèt mbàb nkog,phrase,False,simple-eng-med.xlsx,Sheet1,766,needs_native_review,Médumba translation candidate from source file.
ct_00853,the_dog_ate_meat_everyday,en,The dog ate meat everyday,phrase,True,simple-eng-med.xlsx,Sheet1,768,auto_extracted_needs_review,English source text.
ct_00854,the_dog_ate_meat_everyday,med,Mbù nâ' ke mfèt mbàb njo,phrase,False,simple-eng-med.xlsx,Sheet1,768,needs_native_review,Médumba translation candidate from source file.
ct_00855,the_dog_will_eat_meat,en,The dog will eat meat,phrase,True,simple-eng-med.xlsx,Sheet1,769,auto_extracted_needs_review,English source text.
ct_00856,the_dog_will_eat_meat,med,Mbù à' mfèt mbàb,phrase,False,simple-eng-med.xlsx,Sheet1,769,needs_native_review,Médumba translation candidate from source file.
ct_00857,next_time,en,Next time,phrase,True,simple-eng-med.xlsx,Sheet1,770,auto_extracted_needs_review,English source text.
ct_00858,next_time,med,Be tù' mo' lé'njù ou lé',phrase,False,simple-eng-med.xlsx,Sheet1,770,needs_native_review,Médumba translation candidate from source file.
ct_00859,friday,en,Friday,word,True,simple-eng-med.xlsx,Sheet1,774,auto_extracted_needs_review,English source text.
ct_00860,friday,med,Fradé,word,False,simple-eng-med.xlsx,Sheet1,774,needs_native_review,Médumba translation candidate from source file.
ct_00861,ui_skip_to_content,en,Skip to content,phrase,True,eng-med_processing.xlsx,Sheet1,2,auto_extracted_needs_review,UI English label.
ct_00862,ui_skip_to_content,med,Tsho ntùm tshu,phrase,False,eng-med_processing.xlsx,Sheet1,2,needs_native_review,UI Médumba label candidate.
ct_00863,ui_change_site_language,en,Change site language,phrase,True,eng-med_processing.xlsx,Sheet1,3,auto_extracted_needs_review,UI English label.
ct_00864,ui_change_site_language,med,Bade ntshob yen du' li num koñnkùn,phrase,False,eng-med_processing.xlsx,Sheet1,3,needs_native_review,UI Médumba label candidate.
ct_00865,ui_close,en,CLOSE,word,True,eng-med_processing.xlsx,Sheet1,4,auto_extracted_needs_review,UI English label.
ct_00866,ui_close,med,LOGE,word,False,eng-med_processing.xlsx,Sheet1,4,needs_native_review,UI Médumba label candidate.
ct_00867,ui_log_in,en,Log In,phrase,True,eng-med_processing.xlsx,Sheet1,5,auto_extracted_needs_review,UI English label.
ct_00868,ui_log_in,med,Tsho ntùm bwe,phrase,False,eng-med_processing.xlsx,Sheet1,5,needs_native_review,UI Médumba label candidate.
ct_00869,ui_search,en,Search,word,True,eng-med_processing.xlsx,Sheet1,6,auto_extracted_needs_review,UI English label.
ct_00870,ui_search,med,Diag,word,False,eng-med_processing.xlsx,Sheet1,6,needs_native_review,UI Médumba label candidate.
ct_00871,ui_show_menu,en,Show Menu,phrase,True,eng-med_processing.xlsx,Sheet1,7,auto_extracted_needs_review,UI English label.
ct_00872,ui_show_menu,med,La’de Tunu,phrase,False,eng-med_processing.xlsx,Sheet1,7,needs_native_review,UI Médumba label candidate.
ct_00873,ui_home,en,Home,word,True,eng-med_processing.xlsx,Sheet1,8,auto_extracted_needs_review,UI English label.
ct_00874,ui_home,med,Netoʼde,word,False,eng-med_processing.xlsx,Sheet1,8,needs_native_review,UI Médumba label candidate.
ct_00875,ui_children,en,Children,word,True,eng-med_processing.xlsx,Sheet1,13,auto_extracted_needs_review,UI English label.
ct_00876,ui_children,med,Bônkeʼ,word,False,eng-med_processing.xlsx,Sheet1,13,needs_native_review,UI Médumba label candidate.
ct_00877,ui_library,en,Library,word,True,eng-med_processing.xlsx,Sheet1,14,auto_extracted_needs_review,UI English label.
ct_00878,ui_library,med,Feʼ Ñwaʼni,phrase,False,eng-med_processing.xlsx,Sheet1,14,needs_native_review,UI Médumba label candidate.
ct_00879,ui_show_more,en,Show more,phrase,True,eng-med_processing.xlsx,Sheet1,15,auto_extracted_needs_review,UI English label.
ct_00880,ui_show_more,med,Yen njoñ i fa,phrase,False,eng-med_processing.xlsx,Sheet1,15,needs_native_review,UI Médumba label candidate.
ct_00881,ui_music,en,Music,word,True,eng-med_processing.xlsx,Sheet1,21,auto_extracted_needs_review,UI English label.
ct_00882,ui_music,med,Kwi,word,False,eng-med_processing.xlsx,Sheet1,21,needs_native_review,UI Médumba label candidate.
ct_00883,ui_videos,en,Videos,word,True,eng-med_processing.xlsx,Sheet1,24,auto_extracted_needs_review,UI English label.
ct_00884,ui_videos,med,Laʼde netshañ,phrase,False,eng-med_processing.xlsx,Sheet1,24,needs_native_review,UI Médumba label candidate.
ct_00885,ui_newsroom,en,Newsroom,word,True,eng-med_processing.xlsx,Sheet1,27,auto_extracted_needs_review,UI English label.
ct_00886,ui_newsroom,med,Ndà Nkùn,phrase,False,eng-med_processing.xlsx,Sheet1,27,needs_native_review,UI Médumba label candidate.
ct_00887,ui_about_us,en,About Us,phrase,True,eng-med_processing.xlsx,Sheet1,29,auto_extracted_needs_review,UI English label.
ct_00888,ui_about_us,med,Mfà Num Bag,phrase,False,eng-med_processing.xlsx,Sheet1,29,needs_native_review,UI Médumba label candidate.
ct_00889,ui_frequently_asked_questions,en,Frequently Asked Questions,phrase,True,eng-med_processing.xlsx,Sheet1,31,auto_extracted_needs_review,UI English label.
ct_00890,ui_frequently_asked_questions,med,Bètte bo yôg o,phrase,False,eng-med_processing.xlsx,Sheet1,31,needs_native_review,UI Médumba label candidate.
ct_00891,ui_log_in,en,Log In,phrase,True,eng-med_processing.xlsx,Sheet1,36,auto_extracted_needs_review,UI English label.
ct_00892,ui_log_in,med,Tsho Ntùm Bwe,phrase,False,eng-med_processing.xlsx,Sheet1,36,needs_native_review,UI Médumba label candidate.
ct_00893,ui_close,en,Close,word,True,eng-med_processing.xlsx,Sheet1,37,auto_extracted_needs_review,UI English label.
ct_00894,ui_close,med,Loge,word,False,eng-med_processing.xlsx,Sheet1,37,needs_native_review,UI Médumba label candidate.
ct_00895,ui_log_in,en,Log In,phrase,True,eng-med_processing.xlsx,Sheet1,40,auto_extracted_needs_review,UI English label.
ct_00896,ui_log_in,med,Tsho ntùm bwe,phrase,False,eng-med_processing.xlsx,Sheet1,40,needs_native_review,UI Médumba label candidate.
ct_00897,ui_search,en,Search,word,True,eng-med_processing.xlsx,Sheet1,41,auto_extracted_needs_review,UI English label.
ct_00898,ui_search,med,Nédiàge,word,False,eng-med_processing.xlsx,Sheet1,41,needs_native_review,UI Médumba label candidate.
ct_00899,ui_children,en,Children,word,True,eng-med_processing.xlsx,Sheet1,43,auto_extracted_needs_review,UI English label.
ct_00900,ui_children,med,Bônkeʼ,word,False,eng-med_processing.xlsx,Sheet1,43,needs_native_review,UI Médumba label candidate.
ct_00901,ui_your_contact_information,en,Your contact information,phrase,True,eng-med_processing.xlsx,Sheet1,61,auto_extracted_needs_review,UI English label.
ct_00902,ui_your_contact_information,med,Tshob bag fa num ou,phrase,False,eng-med_processing.xlsx,Sheet1,61,needs_native_review,UI Médumba label candidate.
ct_00903,ui_first_name,en,First name,phrase,True,eng-med_processing.xlsx,Sheet1,62,auto_extracted_needs_review,UI English label.
ct_00904,ui_first_name,med,Len là’,phrase,False,eng-med_processing.xlsx,Sheet1,62,needs_native_review,UI Médumba label candidate.
ct_00905,ui_last_name,en,Last Name,phrase,True,eng-med_processing.xlsx,Sheet1,63,auto_extracted_needs_review,UI English label.
ct_00906,ui_last_name,med,Lèn mekale,phrase,False,eng-med_processing.xlsx,Sheet1,63,needs_native_review,UI Médumba label candidate.
ct_00907,ui_gender,en,Gender,word,True,eng-med_processing.xlsx,Sheet1,64,auto_extracted_needs_review,UI English label.
ct_00908,ui_gender,med,Lèn mèn,phrase,False,eng-med_processing.xlsx,Sheet1,64,needs_native_review,UI Médumba label candidate.
ct_00909,ui_male,en,male,word,True,eng-med_processing.xlsx,Sheet1,65,auto_extracted_needs_review,UI English label.
ct_00910,ui_male,med,mandum,word,False,eng-med_processing.xlsx,Sheet1,65,needs_native_review,UI Médumba label candidate.
ct_00911,ui_female,en,female,word,True,eng-med_processing.xlsx,Sheet1,66,auto_extracted_needs_review,UI English label.
ct_00912,ui_female,med,menzwi,word,False,eng-med_processing.xlsx,Sheet1,66,needs_native_review,UI Médumba label candidate.
ct_00913,ui_prefered_language,en,Prefered language,phrase,True,eng-med_processing.xlsx,Sheet1,67,auto_extracted_needs_review,UI English label.
ct_00914,ui_prefered_language,med,Ntshob ze ou kô là,phrase,False,eng-med_processing.xlsx,Sheet1,67,needs_native_review,UI Médumba label candidate.
ct_00915,ui_country,en,Country,word,True,eng-med_processing.xlsx,Sheet1,68,auto_extracted_needs_review,UI English label.
ct_00916,ui_country,med,Ngô,word,False,eng-med_processing.xlsx,Sheet1,68,needs_native_review,UI Médumba label candidate.
ct_00917,ui_address_line_1,en,Address line 1,phrase,True,eng-med_processing.xlsx,Sheet1,69,auto_extracted_needs_review,UI English label.
ct_00918,ui_address_line_1,med,Tshâg du’ num bag i 1,phrase,False,eng-med_processing.xlsx,Sheet1,69,needs_native_review,UI Médumba label candidate.
ct_00919,ui_optional,en,Optional,word,True,eng-med_processing.xlsx,Sheet1,70,auto_extracted_needs_review,UI English label.
ct_00920,ui_optional,med,Ne tshou’ yu tu woud,phrase,False,eng-med_processing.xlsx,Sheet1,70,needs_native_review,UI Médumba label candidate.
ct_00921,ui_town,en,Town,word,True,eng-med_processing.xlsx,Sheet1,71,auto_extracted_needs_review,UI English label.
ct_00922,ui_town,med,Tûso,word,False,eng-med_processing.xlsx,Sheet1,71,needs_native_review,UI Médumba label candidate.
ct_00923,ui_province,en,Province,word,True,eng-med_processing.xlsx,Sheet1,72,auto_extracted_needs_review,UI English label.
ct_00924,ui_province,med,Tan ngô,phrase,False,eng-med_processing.xlsx,Sheet1,72,needs_native_review,UI Médumba label candidate.
ct_00925,ui_postal_code,en,Postal code,phrase,True,eng-med_processing.xlsx,Sheet1,73,auto_extracted_needs_review,UI English label.
ct_00926,ui_postal_code,med,Keki tou’ nwa’ni,phrase,False,eng-med_processing.xlsx,Sheet1,73,needs_native_review,UI Médumba label candidate.
ct_00927,ui_telephone,en,Telephone,word,True,eng-med_processing.xlsx,Sheet1,74,auto_extracted_needs_review,UI English label.
ct_00928,ui_telephone,med,Keki kap,phrase,False,eng-med_processing.xlsx,Sheet1,74,needs_native_review,UI Médumba label candidate.
ct_00929,ui_best_time_to_contact_you,en,Best time to contact you,phrase,True,eng-med_processing.xlsx,Sheet1,75,auto_extracted_needs_review,UI English label.
ct_00930,ui_best_time_to_contact_you,med,Bwô ngelan num ne tsian ou,phrase,False,eng-med_processing.xlsx,Sheet1,75,needs_native_review,UI Médumba label candidate.
ct_00931,ui_please_contact_me,en,Please contact me,phrase,True,eng-med_processing.xlsx,Sheet1,76,auto_extracted_needs_review,UI English label.
ct_00932,ui_please_contact_me,med,Netshou'ou bin tsian am,phrase,False,eng-med_processing.xlsx,Sheet1,76,needs_native_review,UI Médumba label candidate.
ct_00933,ui_close,en,Close,word,True,eng-med_processing.xlsx,Sheet1,331,auto_extracted_needs_review,UI English label.
ct_00934,ui_close,med,Loge,word,False,eng-med_processing.xlsx,Sheet1,331,needs_native_review,UI Médumba label candidate.
ct_00935,young_man_and_lion,en,The young man and the lion,phrase,True,frabcaise_3.xlsx,,,manual_extraction_needs_review,Story title
ct_00936,young_man_and_lion,fr,Le jeune homme et le lion,phrase,False,frabcaise_3.xlsx,,,manual_extraction_needs_review,Story title
ct_00937,young_man_and_lion,med,Ta’ nguan nshum bo ngwayit,phrase,False,frabcaise_3.xlsx,,,needs_native_review,Story title
ct_00938,young_man,en,young man,phrase,True,frabcaise_3.xlsx,,,manual_extraction_needs_review,Story vocabulary from Le jeune homme et le lion
ct_00939,young_man,fr,jeune homme,phrase,False,frabcaise_3.xlsx,,,manual_extraction_needs_review,Story vocabulary from Le jeune homme et le lion
ct_00940,young_man,med,ta’ nguan nshum,phrase,False,frabcaise_3.xlsx,,,needs_native_review,Story vocabulary from Le jeune homme et le lion
ct_00941,lion,en,lion,word,True,frabcaise_3.xlsx,,,manual_extraction_needs_review,Story vocabulary
ct_00942,lion,fr,lion,word,False,frabcaise_3.xlsx,,,manual_extraction_needs_review,Story vocabulary
ct_00943,lion,med,ngwayit,word,False,frabcaise_3.xlsx,,,needs_native_review,Story vocabulary
ct_00944,lioness,en,lioness,word,True,frabcaise_3.xlsx,,,manual_extraction_needs_review,Needs reviewer check
ct_00945,lioness,fr,lionne,word,False,frabcaise_3.xlsx,,,manual_extraction_needs_review,Needs reviewer check
ct_00946,lioness,med,ngwayit ze mènnzwi,phrase,False,frabcaise_3.xlsx,,,needs_native_review,Needs reviewer check
ct_00947,village,en,village,word,True,frabcaise_3.xlsx,,,manual_extraction_needs_review,Story vocabulary
ct_00948,village,fr,village,word,False,frabcaise_3.xlsx,,,manual_extraction_needs_review,Story vocabulary
ct_00949,village,med,tañla’,word,False,frabcaise_3.xlsx,,,needs_native_review,Story vocabulary
ct_00950,city,en,city,word,True,frabcaise_3.xlsx,,,manual_extraction_needs_review,Story vocabulary
ct_00951,city,fr,ville,word,False,frabcaise_3.xlsx,,,manual_extraction_needs_review,Story vocabulary
ct_00952,city,med,tùsô,word,False,frabcaise_3.xlsx,,,needs_native_review,Story vocabulary
ct_00953,forest,en,forest,word,True,frabcaise_3.xlsx,,,manual_extraction_needs_review,Variant seen in story context
ct_00954,forest,fr,forêt,word,False,frabcaise_3.xlsx,,,manual_extraction_needs_review,Variant seen in story context
ct_00955,forest,med,fèn / mfèn,phrase,False,frabcaise_3.xlsx,,,needs_native_review,Variant seen in story context
ct_00956,animal,en,animal,word,True,frabcaise_3.xlsx,,,manual_extraction_needs_review,Story vocabulary
ct_00957,animal,fr,animal,word,False,frabcaise_3.xlsx,,,manual_extraction_needs_review,Story vocabulary
ct_00958,animal,med,nyàm,word,False,frabcaise_3.xlsx,,,needs_native_review,Story vocabulary
ct_00959,wife,en,wife,word,True,frabcaise_3.xlsx,,,manual_extraction_needs_review,Context-sensitive; review
ct_00960,wife,fr,femme / épouse,phrase,False,frabcaise_3.xlsx,,,manual_extraction_needs_review,Context-sensitive; review
ct_00961,wife,med,mènnzwi / nzwi,phrase,False,frabcaise_3.xlsx,,,needs_native_review,Context-sensitive; review
ct_00962,child,en,child,word,True,frabcaise_3.xlsx,,,manual_extraction_needs_review,Story vocabulary
ct_00963,child,fr,enfant,word,False,frabcaise_3.xlsx,,,manual_extraction_needs_review,Story vocabulary
ct_00964,child,med,mèn,word,False,frabcaise_3.xlsx,,,needs_native_review,Story vocabulary
ct_00965,jackal,en,jackal,word,True,frabcaise_3.xlsx,,,manual_extraction_needs_review,Story vocabulary
ct_00966,jackal,fr,chacal,word,False,frabcaise_3.xlsx,,,manual_extraction_needs_review,Story vocabulary
ct_00967,jackal,med,mbù tshwèt,phrase,False,frabcaise_3.xlsx,,,needs_native_review,Story vocabulary
ct_00968,hyena,en,hyena,word,True,frabcaise_3.xlsx,,,manual_extraction_needs_review,Story vocabulary
ct_00969,hyena,fr,hyène,word,False,frabcaise_3.xlsx,,,manual_extraction_needs_review,Story vocabulary
ct_00970,hyena,med,mbù,word,False,frabcaise_3.xlsx,,,needs_native_review,Story vocabulary
ct_00971,tiger,en,tiger,word,True,frabcaise_3.xlsx,,,manual_extraction_needs_review,Story/proverb vocabulary
ct_00972,tiger,fr,tigre,word,False,frabcaise_3.xlsx,,,manual_extraction_needs_review,Story/proverb vocabulary
ct_00973,tiger,med,busi tshwèt,phrase,False,frabcaise_3.xlsx,,,needs_native_review,Story/proverb vocabulary
ct_00974,what_is_it_story,en,What is it?,phrase,True,frabcaise_3.xlsx,,,manual_extraction_needs_review,Dialogue phrase from story
ct_00975,what_is_it_story,fr,C’est quoi ?,phrase,False,frabcaise_3.xlsx,,,manual_extraction_needs_review,Dialogue phrase from story
ct_00976,what_is_it_story,med,k’a b’a ke?,phrase,False,frabcaise_3.xlsx,,,needs_native_review,Dialogue phrase from story
ct_00977,is_this_a_lion,en,Is this a lion?,phrase,True,frabcaise_3.xlsx,,,manual_extraction_needs_review,Dialogue phrase from story
ct_00978,is_this_a_lion,fr,C’est ça un lion ?,phrase,False,frabcaise_3.xlsx,,,manual_extraction_needs_review,Dialogue phrase from story
ct_00979,is_this_a_lion,med,A b’a ngwayit li ké?,phrase,False,frabcaise_3.xlsx,,,needs_native_review,Dialogue phrase from story
ct_00980,it_is_not_a_lion,en,It is not a lion,phrase,True,frabcaise_3.xlsx,,,manual_extraction_needs_review,Dialogue phrase from story
ct_00981,it_is_not_a_lion,fr,Ce n’est pas un lion,phrase,False,frabcaise_3.xlsx,,,manual_extraction_needs_review,Dialogue phrase from story
ct_00982,it_is_not_a_lion,med,a ke’ b’a ngwayit là,phrase,False,frabcaise_3.xlsx,,,needs_native_review,Dialogue phrase from story
ct_00983,give_me_your_hand_story,en,Give me your hand,phrase,True,frabcaise_3.xlsx,,,manual_extraction_needs_review,Dialogue phrase from story
ct_00984,give_me_your_hand_story,fr,Donne-moi la main,phrase,False,frabcaise_3.xlsx,,,manual_extraction_needs_review,Dialogue phrase from story
ct_00985,give_me_your_hand_story,med,Fà bu o me,phrase,False,frabcaise_3.xlsx,,,needs_native_review,Dialogue phrase from story
ct_00986,are_you_going_to_run,en,Are you going to run?,phrase,True,frabcaise_3.xlsx,,,manual_extraction_needs_review,Dialogue phrase from story
ct_00987,are_you_going_to_run,fr,Tu vas fuir ?,phrase,False,frabcaise_3.xlsx,,,manual_extraction_needs_review,Dialogue phrase from story
ct_00988,are_you_going_to_run,med,oa’ kù ké?,phrase,False,frabcaise_3.xlsx,,,needs_native_review,Dialogue phrase from story
ct_00989,promise,en,promise,word,True,Anta et Mamadou (1).docx,,,manual_extraction_needs_review,Extracted from Anta/Mamadou story; review
ct_00990,promise,fr,promesse,word,False,Anta et Mamadou (1).docx,,,manual_extraction_needs_review,Extracted from Anta/Mamadou story; review
ct_00991,promise,med,nka’ni,word,False,Anta et Mamadou (1).docx,,,needs_native_review,Extracted from Anta/Mamadou story; review
ct_00992,truth,en,truth,word,True,Anta et Mamadou (1).docx,,,manual_extraction_needs_review,Extracted from Anta/Mamadou story; review
ct_00993,truth,fr,vérité,word,False,Anta et Mamadou (1).docx,,,manual_extraction_needs_review,Extracted from Anta/Mamadou story; review
ct_00994,truth,med,nenùne,word,False,Anta et Mamadou (1).docx,,,needs_native_review,Extracted from Anta/Mamadou story; review
ct_00995,lie,en,lie,word,True,Anta et Mamadou (1).docx,,,manual_extraction_needs_review,Extracted from Anta/Mamadou story; review
ct_00996,lie,fr,mensonge,word,False,Anta et Mamadou (1).docx,,,manual_extraction_needs_review,Extracted from Anta/Mamadou story; review
ct_00997,lie,med,tatte,word,False,Anta et Mamadou (1).docx,,,needs_native_review,Extracted from Anta/Mamadou story; review
ct_00998,secret,en,secret,word,True,Anta et Mamadou (1).docx,,,manual_extraction_needs_review,Extracted from Anta/Mamadou story; review
ct_00999,secret,fr,secret,word,False,Anta et Mamadou (1).docx,,,manual_extraction_needs_review,Extracted from Anta/Mamadou story; review
ct_01000,secret,med,ntùm tsham,phrase,False,Anta et Mamadou (1).docx,,,needs_native_review,Extracted from Anta/Mamadou story; review
ct_01001,friend,en,friend,word,True,Anta et Mamadou (1).docx,,,manual_extraction_needs_review,Extracted from story; review
ct_01002,friend,fr,ami / camarade,phrase,False,Anta et Mamadou (1).docx,,,manual_extraction_needs_review,Extracted from story; review
ct_01003,friend,med,nshun,word,False,Anta et Mamadou (1).docx,,,needs_native_review,Extracted from story; review
ct_01004,school_story,en,school,word,True,Anta et Mamadou (1).docx,,,manual_extraction_needs_review,Context may also mean book/writing; review
ct_01005,school_story,fr,école,word,False,Anta et Mamadou (1).docx,,,manual_extraction_needs_review,Context may also mean book/writing; review
ct_01006,school_story,med,ñwa’ni,word,False,Anta et Mamadou (1).docx,,,needs_native_review,Context may also mean book/writing; review
ct_01007,help_request_title,en,Who can help me?,phrase,True,Francais_2 traduit (1).docx,,,manual_extraction_needs_review,Story title phrase; review
ct_01008,help_request_title,fr,Qui peut m'aider ?,phrase,False,Francais_2 traduit (1).docx,,,manual_extraction_needs_review,Story title phrase; review
ct_01009,help_request_title,med,wù ze b’a ywimd’àm,phrase,False,Francais_2 traduit (1).docx,,,needs_native_review,Story title phrase; review
