source_file,source_sheet,source_row,English,Medumba,category,status,review_reason,word_count
eng-med_processing.xlsx,Processed_Entries_Combined,149,"What does it mean to “have the mind of Christ,” and why should we study Jesus’ life?","Neghù nkwadenu Kristô nke mbagdʼà mbe ke, numke a mbètte be ziʼde yôg Yésu à?",questions,source_context_only,Religious/source-context term; do not import into child lessons by default.,17
eng-med_processing.xlsx,Processed_Entries_Combined,150,What facts should we keep in mind when trying to put on the new personality?,"Mba bag bin tshwèt nkagtùn nemaʼ mèn nswe là, ke zʼa bètte be léʼ tu ben à?",questions,needs_review,Long/paragraph entry; keep as raw source or split manually.,15
eng-med_processing.xlsx,Processed_Entries_Combined,151,What will we now consider?,Ke ze be ziʼde ndonni à?,questions,needs_review,Needs native speaker review.,5
eng-med_processing.xlsx,Processed_Entries_Combined,152,How did Jesus show love?,Yésu naʼ laʼde nkôni à ndùke?,feelings,source_context_only,Religious/source-context term; do not import into child lessons by default.,5
eng-med_processing.xlsx,Processed_Entries_Combined,153,How can we imitate Jesus in showing love?,Be bag bin laʼde lèn nkôni Yésu naʼ ndaʼde lʼà ndùke?,feelings,source_context_only,Religious/source-context term; do not import into child lessons by default.,8
eng-med_processing.xlsx,Processed_Entries_Combined,154,How was Jesus a peacemaker?,Yésu naʼ nke ndiag fide à ndùke?,general,source_context_only,Religious/source-context term; do not import into child lessons by default.,5
eng-med_processing.xlsx,Processed_Entries_Combined,155,How can we be a peacemaker?,Be bag bin diag fide à ndùke?,general,needs_review,Needs native speaker review.,6
eng-med_processing.xlsx,Processed_Entries_Combined,156,How did Jesus show kindness?,Yésu naʼ laʼde bwôntù à ndùke?,actions,source_context_only,Religious/source-context term; do not import into child lessons by default.,5
eng-med_processing.xlsx,Processed_Entries_Combined,157,How can we be genuinely kind?,Be bag bin laʼde bwôntù ze ntùn à ndùke?,general,needs_review,Needs native speaker review.,6
eng-med_processing.xlsx,Processed_Entries_Combined,158,How did Jesus display goodness?,Yésu naʼ laʼde mbʼa kô numebwô à ndùke?,app_ui,source_context_only,Religious/source-context term; do not import into child lessons by default.,5
eng-med_processing.xlsx,Processed_Entries_Combined,159,How can we be genuinely good?,Be bag bin laʼde mbe be kô numebwô à ndùke?,values_communication,needs_review,Needs native speaker review.,6
eng-med_processing.xlsx,Processed_Entries_Combined,160,HOW CAN WE KEEP OUR NEW PERSONALITY IN GOOD CONDITION?,BE BAG BIN MAʼ MÈN NSWE MBÈN NDÉʼ I MEBWÔ À NDÙKE?,values_communication,needs_review,Long/paragraph entry; keep as raw source or split manually.,10
eng-med_processing.xlsx,Processed_Entries_Combined,161,"What should we do each day, and why?","Ke zʼa bètte be ghù njoñ léʼ fa à, mbʼa numke?",questions,needs_review,Needs native speaker review.,8
eng-med_processing.xlsx,Processed_Entries_Combined,162,How should we react when we fail to display the fruitage of the spirit?,"Bʼa be tsemoʼ ngelañ be ke laʼde tàm ywèt, ke zʼa bètte be ghù tshen ngelañ nʼà?",questions,source_context_only,Religious/source-context term; do not import into child lessons by default.,14
eng-med_processing.xlsx,Processed_Entries_Combined,163,Of what can we be certain?,Ke ze be kuʼni nelèn ke magdʼà?,questions,needs_review,Needs native speaker review.,6
eng-med_processing.xlsx,Processed_Entries_Combined,164,DO YOU REMEMBER?,O TSHWÈT NKWIMDE KÉ?,questions,needs_review,Needs native speaker review.,3
eng-med_processing.xlsx,Processed_Entries_Combined,165,The Sort of Person I Should Be,Lèn mèn a bwô me be là,general,needs_review,Needs native speaker review.,7
eng-med_processing.xlsx,Processed_Entries_Combined,166,Do You See What Zechariah Saw?,O tshwèt Nadine ju ze Sakaria naʼ njen nà ké?,questions,needs_review,Needs native speaker review.,6
eng-med_processing.xlsx,Processed_Entries_Combined,167,"“By my spirit,’ says Jehovah of armies.”","“A … bʼa … ndaʼ njam ywèt tshàm, [Yaweh Nsi] tàndà ntsho bèn ntshobe.”",values_communication,source_context_only,Religious/source-context term; do not import into child lessons by default.,7
eng-med_processing.xlsx,Processed_Entries_Combined,168,Grant Us Boldness,Fà fiag wut bag,general,needs_review,Needs native speaker review.,3
eng-med_processing.xlsx,Processed_Entries_Combined,169,What exciting prospect lay ahead for Jewish exiles?,"Me ndaʼndaʼ, tsit mbwô tshu nsi tum ba nkùlaʼ tse Yuda à?",body,needs_review,Needs native speaker review.,8
eng-med_processing.xlsx,Processed_Entries_Combined,170,What initial success did the returning exiles enjoy?,Ke ze ba Yuda tse bo naʼ mbèn mà Yérusalém naʼ ngù ke bi ngelañ à?,questions,needs_review,Needs native speaker review.,8
eng-med_processing.xlsx,Processed_Entries_Combined,171,3. What opposition did the Jews face?,3. Bo naʼ tshoʼ nku ba Yuda kebàn à ndùke?,questions,needs_review,Needs native speaker review.,7
eng-med_processing.xlsx,Processed_Entries_Combined,172,4. How did Jehovah deal with the opposition to the temple building?,4. Yaweh Nsi naʼ ghù à ndùke mba bo naʼ ntshoʼ nku ba Yuda kebàn à?,actions,source_context_only,Religious/source-context term; do not import into child lessons by default.,12
eng-med_processing.xlsx,Processed_Entries_Combined,173,What will we consider in this article?,Ke ze be yen ntùm yen ziʼde li à?,questions,needs_review,Needs native speaker review.,7
eng-med_processing.xlsx,Processed_Entries_Combined,174,DEALING WITH OPPOSITION,NGELAÑ BO NUM NTSHOʼ NKU BEN KEBÀN NÀ,actions,needs_review,Needs native speaker review.,3
eng-med_processing.xlsx,Processed_Entries_Combined,175,"6. How did the vision of the lampstand and the two olive trees, described at give the Jews courage? (See cover picture.)",6. Njem lambo bo nten bàa tsʼa be ntùm Sakaria 4:1-3 naʼ so kù num ba Yuda à ndùke? (Lôde netshañ fe kabte.),actions,needs_review,Long/paragraph entry; keep as raw source or split manually.,22
eng-med_processing.xlsx,Processed_Entries_Combined,176,7. What change brought a measure of relief to the temple builders?,7. Zit bade naʼ njwimde ghakut ndà Nsi bo nèn mbwe bo faʼ sub à?,questions,needs_review,Long/paragraph entry; keep as raw source or split manually.,12
eng-med_processing.xlsx,Processed_Entries_Combined,177,8. Why can you be courageous when you face opposition?,8. Ke zʼa ywimde ben neghù tànntù ngelañ bo tshoʼ nku ben kebàn à?,questions,needs_review,Long/paragraph entry; keep as raw source or split manually.,10
eng-med_processing.xlsx,Processed_Entries_Combined,178,COPING WITH CHANGE,NGELAÑ TAʼ BADE TE NSI LA,general,needs_review,Needs native speaker review.,3
eng-med_processing.xlsx,Processed_Entries_Combined,179,9. Why were some Jews disappointed when the foundation of the new temple was laid?,9. Ke zʼa naʼ ngù tsemoʼ ba Yuda juʼ kebwô ngelañ bo maʼ tunbaʼ ndà Nsi ze nswe à?,questions,needs_review,Long/paragraph entry; keep as raw source or split manually.,15
eng-med_processing.xlsx,Processed_Entries_Combined,180,10. How did the angel’s words recorded at help the Jews to overcome their disappointment?,10. Ntshob angél a be ntùm Sakaria 4:8-10 là naʼ so kù num ba Yuda à ndùke?,values_communication,needs_review,Long/paragraph entry; keep as raw source or split manually.,15
eng-med_processing.xlsx,Processed_Entries_Combined,181,11 What challenges do some of Jehovah’s worshippers face today?,11 Tsit ngùtni tsemoʼ ghafaʼ Yaweh Nsi num ngù sènni à?,questions,source_context_only,Religious/source-context term; do not import into child lessons by default.,10
eng-med_processing.xlsx,Processed_Entries_Combined,182,12. How can Zechariah’s vision help us to cope with disappointment resulting from a change in our circumstances?,"12. Taʼ bade te nsi, mba njem Sakaria kuʼni neywimde ben neléʼ zebe tsiañde à ndùke?",values_communication,needs_review,Long/paragraph entry; keep as raw source or split manually.,18
eng-med_processing.xlsx,Processed_Entries_Combined,183,WHEN IT IS CHALLENGING TO FOLLOW DIRECTION,NGELAÑ A TA NEZE TSEMOʼ NTSHÙʼ LÀ,questions,needs_review,Needs native speaker review.,7
eng-med_processing.xlsx,Processed_Entries_Combined,184,13. Why might some Israelites have felt that the instruction to resume building the temple was ill-advised?,13. Numke tsemoʼ netèt ba Yuda naʼ nke nkwade mbʼa keʼ bʼa mbwô ju nebèn ntoʼde faʼ nekul à?,questions,needs_review,Long/paragraph entry; keep as raw source or split manually.,17
eng-med_processing.xlsx,Processed_Entries_Combined,185,"14. According to Zechariah 4:12, 14, High Priest Joshua and Governor Zerubbabel received what reassurance?","14. Mba Sakaria 4:12, 14 tshwèt ndaʼde là, Yaweh Nsi naʼ so ntù Yoshua bo Zorobabél à ndùke?",questions,needs_review,Long/paragraph entry; keep as raw source or split manually.,16
eng-med_processing.xlsx,Processed_Entries_Combined,186,15. How can we show that we respect Jehovah’s direction as found in his Word?,15. Be bag bin laʼdʼà ndùke mbe be kô mbe Yaweh Nsi tshagde ben à?,actions,source_context_only,Religious/source-context term; do not import into child lessons by default.,15
eng-med_processing.xlsx,Processed_Entries_Combined,187,"16. When we do not fully understand the direction we receive from “the faithful and discreet slave,” what will help us to comply with it?","16. Bʼa ta ben neze tsemoʼ ntshùʼ tse “ngafaʼ ze nenùne, mbèn mbe ngazede” be mfà ben nà, là, ke ze bʼa ywimde ben neze tshen ntshùʼ lʼà?",questions,needs_review,Long/paragraph entry; keep as raw source or split manually.,25
eng-med_processing.xlsx,Processed_Entries_Combined,188,SEE WHAT ZECHARIAH SAW,TE MIAG MU NUM JU ZE SAKARIA NAʼ NJEN NÀ,questions,needs_review,Needs native speaker review.,4
eng-med_processing.xlsx,Processed_Entries_Combined,189,17. What effect did the vision of the lampstand and the two olive trees have on the Jews?,17. Njem lambo bo nten bàa naʼ ghù à ke num ba Yuda à?,questions,needs_review,Long/paragraph entry; keep as raw source or split manually.,18
eng-med_processing.xlsx,Processed_Entries_Combined,190,18. How can Zechariah’s vision affect you?,18. Njem Sakaria kuʼni neywimdʼo à ndùke?,general,needs_review,Needs native speaker review.,7
eng-med_processing.xlsx,Processed_Entries_Combined,191,HOW DOES ZECHARIAH’S VISION HELP US,NJEM SAKARIA NKE NJWIMDE BEN À NDÙKE?,values_communication,needs_review,Needs native speaker review.,6
eng-med_processing.xlsx,Processed_Entries_Combined,192,True Worship Will Add to Your Happiness,Ghamde nenùn aʼ fà tsiañde wù,descriptions_quantity,source_context_only,Religious/source-context term; do not import into child lessons by default.,7
eng-med_processing.xlsx,Processed_Entries_Combined,193,"“You are worthy, Jehovah our God, to receive the glory and the honor and the power.”","“[Yaweh] mba Nsi yag, o kuʼni nekwé nkuni, ghamde, mba neta.”",actions,source_context_only,Religious/source-context term; do not import into child lessons by default.,16
eng-med_processing.xlsx,Processed_Entries_Combined,194,"Oh, Walk With God!",Nke nzin bin Nsi!,actions,source_context_only,Religious/source-context term; do not import into child lessons by default.,4
eng-med_processing.xlsx,Processed_Entries_Combined,195,1-2. What will make our worship acceptable to God?,1-2. Ke zʼa bètte be ghù kà Yaweh Nsi bam zebe ghamde à?,questions,source_context_only,Religious/source-context term; do not import into child lessons by default.,9
eng-med_processing.xlsx,Processed_Entries_Combined,196,3. What will we consider in this article?,3. Ke ze be yen ntùm yen ziʼde li à?,questions,needs_review,Needs native speaker review.,8
eng-med_processing.xlsx,Processed_Entries_Combined,197,WORSHIP THAT JEHOVAH ACCEPTED IN ANCIENT TIMES,MBA BO NAʼ NKE NGAMDE YAWEH NSI NGELAÑ MBWE LÀ,general,source_context_only,Religious/source-context term; do not import into child lessons by default.,7
eng-med_processing.xlsx,Processed_Entries_Combined,198,4. How did worshippers of Jehovah in pre-Christian times demonstrate their respect and love for Jehovah?,4. Ghafaʼ Yaweh Nsi naʼ nke ndaʼde nkôni bo nkuʼni yi à ndùke?,feelings,source_context_only,Religious/source-context term; do not import into child lessons by default.,16
eng-med_processing.xlsx,Processed_Entries_Combined,199,5. What change was made as to true worship after Jesus’ death and resurrection?,"5. Ngelañ Yésu naʼ nkwù mbèn ndo num vù là, ke zʼa naʼ mbade ntùm mat neghamde Yaweh Nsi à?",food_drink,source_context_only,Religious/source-context term; do not import into child lessons by default.,14
eng-med_processing.xlsx,Processed_Entries_Combined,200,6. How can we benefit from this article?,"6. O kô nejù bin yen ziʼde li, mbʼa bwô o bètte wul o à mbe ke?",general,needs_review,Needs native speaker review.,8
eng-med_processing.xlsx,Processed_Entries_Combined,201,WHAT DOES OUR WORSHIP INCLUDE?,BAG ZEBE GHAMDE TSE FOME,questions,source_context_only,Religious/source-context term; do not import into child lessons by default.,5
eng-med_processing.xlsx,Processed_Entries_Combined,202,7. How does Jehovah view our heartfelt prayers?,7. Yaweh Nsi nke njuʼ wul i à ndùke ngelañ be ghaʼ ntù ben yi ntùm leʼdʼà?,body,source_context_only,Religious/source-context term; do not import into child lessons by default.,8
eng-med_processing.xlsx,Processed_Entries_Combined,203,8. What fine opportunity do we have to praise God?,8. Zit faʼ bèn nke mfà mbwô manze ben neghamde Yaweh Nsi à?,questions,source_context_only,Religious/source-context term; do not import into child lessons by default.,10
